,Price,YearBuilt,Rooms,Bedroom2,Bathroom,Distance,Car,Postcode,Landsize,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria,t,u
366,545000.0,1900.0,2,2.0,1.0,5.9,2.0,3032.0,194.0,0,0,0,0,0,0,1,0,0,1
367,1705000.0,2012.0,4,4.0,2.0,5.9,4.0,3032.0,598.0,0,0,0,0,0,0,1,0,0,0
370,2650000.0,2015.0,4,4.0,3.0,11.0,2.0,3147.0,753.0,0,0,0,0,0,1,0,0,0,0
371,1670000.0,1930.0,3,3.0,2.0,11.0,2.0,3147.0,599.0,0,0,0,0,0,1,0,0,0,0
373,2050000.0,2014.0,3,3.0,3.0,11.0,4.0,3147.0,310.0,0,0,0,0,0,1,0,0,1,0
374,500000.0,2010.0,2,2.0,1.0,11.0,1.0,3147.0,710.0,0,0,0,0,0,1,0,0,0,1
376,1555000.0,1935.0,3,3.0,2.0,11.0,2.0,3147.0,731.0,0,0,0,0,0,1,0,0,0,0
377,1100000.0,2004.0,3,3.0,3.0,11.0,2.0,3147.0,276.0,0,0,0,0,0,1,0,0,0,0
378,1337000.0,1950.0,3,3.0,1.0,11.0,2.0,3147.0,583.0,0,0,0,0,0,1,0,0,0,0
379,2950000.0,2009.0,8,9.0,7.0,11.0,4.0,3147.0,1472.0,0,0,0,0,0,1,0,0,0,0
380,2215000.0,1940.0,4,4.0,2.0,11.0,1.0,3147.0,681.0,0,0,0,0,0,1,0,0,0,0
381,1518000.0,1920.0,3,3.0,2.0,11.0,2.0,3147.0,516.0,0,0,0,0,0,1,0,0,0,0
382,1710000.0,1950.0,3,3.0,1.0,11.0,2.0,3147.0,806.0,0,0,0,0,0,1,0,0,0,0
383,1655000.0,1940.0,3,3.0,1.0,11.0,3.0,3147.0,780.0,0,0,0,0,0,1,0,0,0,0
384,1550000.0,1938.0,4,4.0,2.0,11.0,2.0,3147.0,780.0,0,0,0,0,0,1,0,0,0,0
385,1662000.0,2006.0,3,3.0,2.0,11.0,2.0,3147.0,351.0,0,0,0,0,0,1,0,0,0,0
386,1665000.0,1945.0,3,3.0,2.0,11.0,3.0,3147.0,702.0,0,0,0,0,0,1,0,0,0,0
388,3510000.0,2015.0,5,5.0,5.0,11.0,2.0,3147.0,755.0,0,0,0,0,0,1,0,0,0,0
390,900000.0,1990.0,3,3.0,2.0,11.0,2.0,3147.0,153.0,0,0,0,0,0,1,0,0,1,0
392,2752000.0,2010.0,5,6.0,4.0,11.0,2.0,3147.0,1075.0,0,0,0,0,0,1,0,0,0,0
393,1500000.0,1945.0,3,3.0,2.0,11.0,2.0,3147.0,710.0,0,0,0,0,0,1,0,0,0,0
394,1800000.0,1950.0,4,4.0,2.0,11.0,4.0,3147.0,749.0,0,0,0,0,0,1,0,0,0,0
395,1830000.0,1940.0,3,3.0,2.0,11.0,3.0,3147.0,724.0,0,0,0,0,0,1,0,0,0,0
396,1415000.0,1950.0,3,3.0,1.0,11.0,1.0,3147.0,605.0,0,0,0,0,0,1,0,0,0,0
397,1440000.0,1940.0,2,2.0,1.0,11.0,1.0,3147.0,687.0,0,0,0,0,0,1,0,0,0,0
398,1250000.0,2007.0,4,4.0,2.0,11.0,2.0,3147.0,321.0,0,0,0,0,0,1,0,0,1,0
400,1600000.0,1950.0,5,5.0,3.0,11.0,4.0,3147.0,700.0,0,0,0,0,0,1,0,0,0,0
401,1860000.0,2000.0,4,4.0,2.0,11.0,3.0,3147.0,696.0,0,0,0,0,0,1,0,0,0,0
402,1710000.0,1990.0,3,3.0,2.0,11.0,2.0,3147.0,295.0,0,0,0,0,0,1,0,0,1,0
403,1790000.0,1935.0,4,4.0,2.0,11.0,2.0,3147.0,514.0,0,0,0,0,0,1,0,0,0,0
404,1950000.0,1940.0,4,4.0,2.0,11.0,2.0,3147.0,844.0,0,0,0,0,0,1,0,0,0,0
407,1650000.0,1947.0,3,3.0,1.0,11.0,1.0,3147.0,697.0,0,0,0,0,0,1,0,0,0,0
408,995000.0,1950.0,2,2.0,1.0,12.2,1.0,3147.0,583.0,0,0,0,0,0,1,0,0,0,0
411,1200000.0,2016.0,4,4.0,3.0,12.2,2.0,3147.0,372.0,0,0,0,0,0,1,0,0,0,0
412,1075000.0,1950.0,2,2.0,1.0,12.2,2.0,3147.0,695.0,0,0,0,0,0,1,0,0,0,0
413,1500000.0,2000.0,4,2.0,2.0,12.2,2.0,3147.0,621.0,0,0,0,0,0,1,0,0,0,0
415,700000.0,1970.0,2,2.0,1.0,12.2,2.0,3147.0,367.0,0,0,0,0,0,1,0,0,1,0
416,761000.0,1950.0,3,3.0,2.0,12.2,4.0,3147.0,400.0,0,0,0,0,0,1,0,0,0,0
419,1365000.0,1950.0,3,3.0,1.0,12.2,1.0,3147.0,792.0,0,0,0,0,0,1,0,0,0,0
420,1100000.0,1970.0,4,3.0,2.0,12.2,2.0,3147.0,803.0,0,0,0,0,0,1,0,0,0,0
422,690000.0,2003.0,2,2.0,1.0,12.2,1.0,3147.0,216.0,0,0,0,0,0,1,0,0,0,1
423,1631000.0,1950.0,3,3.0,2.0,12.2,3.0,3147.0,782.0,0,0,0,0,0,1,0,0,0,0
424,1500000.0,1930.0,4,4.0,2.0,12.2,1.0,3147.0,593.0,0,0,0,0,0,1,0,0,0,0
426,1529500.0,2000.0,5,5.0,3.0,12.2,2.0,3147.0,585.0,0,0,0,0,0,1,0,0,0,0
427,600000.0,1970.0,2,2.0,1.0,12.2,1.0,3147.0,153.0,0,0,0,0,0,1,0,0,0,1
429,785000.0,1960.0,3,3.0,1.0,12.2,1.0,3147.0,557.0,0,0,0,0,0,1,0,0,0,0
430,1240000.0,1950.0,4,4.0,2.0,12.2,2.0,3147.0,766.0,0,0,0,0,0,1,0,0,0,0
431,700000.0,2007.0,2,2.0,1.0,12.2,2.0,3147.0,192.0,0,0,0,0,0,1,0,0,0,1
433,1110000.0,1950.0,2,2.0,1.0,12.2,1.0,3147.0,586.0,0,0,0,0,0,1,0,0,0,0
434,1305000.0,1960.0,3,3.0,1.0,12.2,1.0,3147.0,760.0,0,0,0,0,0,1,0,0,0,0
435,855000.0,1958.0,3,3.0,2.0,12.2,1.0,3147.0,320.0,0,0,0,0,0,1,0,0,0,0
436,900500.0,2012.0,3,3.0,2.0,12.2,2.0,3147.0,256.0,0,0,0,0,0,1,0,0,1,0
437,1200000.0,1970.0,3,3.0,2.0,12.2,2.0,3147.0,839.0,0,0,0,0,0,1,0,0,0,0
438,830000.0,2012.0,3,2.0,1.0,12.2,2.0,3147.0,212.0,0,0,0,0,0,1,0,0,1,0
439,850000.0,1970.0,3,3.0,1.0,10.5,1.0,3034.0,593.0,0,0,0,0,0,0,1,0,0,0
440,750000.0,1980.0,3,3.0,1.0,10.5,1.0,3034.0,0.0,0,0,0,0,0,0,1,0,0,0
441,851000.0,2017.0,3,3.0,3.0,10.5,1.0,3034.0,557.0,0,0,0,0,0,0,1,0,1,0
443,806000.0,2008.0,4,4.0,2.0,10.5,1.0,3034.0,350.0,0,0,0,0,0,0,1,0,0,0
444,1155000.0,2008.0,4,3.0,2.0,10.5,2.0,3034.0,569.0,0,0,0,0,0,0,1,0,0,0
448,680000.0,1970.0,3,3.0,1.0,10.5,2.0,3034.0,570.0,0,0,0,0,0,0,1,0,0,0
451,627500.0,1970.0,3,3.0,1.0,10.5,1.0,3034.0,550.0,0,0,0,0,0,0,1,0,0,0
453,950000.0,1970.0,4,4.0,3.0,10.5,3.0,3034.0,761.0,0,0,0,0,0,0,1,0,0,0
455,585000.0,2012.0,2,2.0,1.0,10.5,1.0,3034.0,136.0,0,0,0,0,0,0,1,0,1,0
463,440000.0,1999.0,2,2.0,1.0,10.5,1.0,3034.0,263.0,0,0,0,0,0,0,1,0,0,1
466,705000.0,1960.0,3,3.0,1.0,10.5,1.0,3034.0,581.0,0,0,0,0,0,0,1,0,0,0
467,1100000.0,1992.0,4,4.0,3.0,10.5,2.0,3034.0,873.0,0,0,0,0,0,0,1,0,0,0
468,892500.0,1965.0,3,3.0,1.0,10.5,1.0,3034.0,586.0,0,0,0,0,0,0,1,0,0,0
470,522500.0,1995.0,2,2.0,1.0,10.5,1.0,3034.0,220.0,0,0,0,0,0,0,1,0,0,0
471,680000.0,1960.0,4,4.0,2.0,10.5,2.0,3034.0,554.0,0,0,0,0,0,0,1,0,0,0
472,500000.0,1990.0,3,3.0,1.0,10.5,1.0,3034.0,260.0,0,0,0,0,0,0,1,0,0,1
473,550000.0,1993.0,2,2.0,1.0,10.5,2.0,3034.0,158.0,0,0,0,0,0,0,1,0,1,0
475,875000.0,1960.0,3,3.0,1.0,10.5,3.0,3034.0,812.0,0,0,0,0,0,0,1,0,0,0
478,762000.0,1961.0,4,4.0,2.0,10.5,2.0,3034.0,589.0,0,0,0,0,0,0,1,0,0,0
479,411000.0,1995.0,2,2.0,1.0,10.5,1.0,3034.0,0.0,0,0,0,0,0,0,1,0,0,1
482,805000.0,1970.0,3,3.0,2.0,10.5,2.0,3034.0,593.0,0,0,0,0,0,0,1,0,0,0
483,890000.0,1960.0,4,4.0,2.0,10.5,4.0,3034.0,585.0,0,0,0,0,0,0,1,0,0,0
485,634000.0,1950.0,3,4.0,2.0,10.5,1.0,3034.0,582.0,0,0,0,0,0,0,1,0,0,0
486,642000.0,1960.0,3,3.0,1.0,10.5,1.0,3034.0,590.0,0,0,0,0,0,0,1,0,0,0
489,1819000.0,1900.0,4,3.0,2.0,6.6,1.0,3183.0,244.0,0,0,0,0,0,1,0,0,0,0
490,410000.0,1965.0,2,2.0,1.0,6.6,2.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
492,1015000.0,2000.0,2,2.0,1.0,6.6,2.0,3183.0,114.0,0,0,0,0,0,1,0,0,1,0
493,502500.0,1960.0,2,2.0,1.0,6.6,1.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
494,520000.0,1970.0,2,2.0,1.0,6.6,0.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
495,442000.0,1960.0,2,2.0,1.0,6.6,1.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
496,1193000.0,1920.0,3,3.0,1.0,6.6,1.0,3183.0,178.0,0,0,0,0,0,1,0,0,0,0
497,416000.0,1960.0,2,2.0,1.0,6.6,1.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
499,474000.0,1970.0,2,2.0,1.0,6.6,1.0,3183.0,0.0,0,0,0,0,0,1,0,0,0,1
500,981000.0,1930.0,2,2.0,1.0,6.6,0.0,3183.0,159.0,0,0,0,0,0,1,0,0,0,0
501,1690000.0,1890.0,3,3.0,2.0,6.6,2.0,3183.0,339.0,0,0,0,0,0,1,0,0,0,0
502,540000.0,1970.0,2,2.0,1.0,6.6,1.0,3183.0,483.0,0,0,0,0,0,1,0,0,0,1
503,1080000.0,1928.0,3,3.0,1.0,6.6,1.0,3183.0,157.0,0,0,0,0,0,1,0,0,0,0
506,2100000.0,1920.0,2,2.0,1.0,9.7,1.0,3103.0,659.0,0,0,0,0,0,1,0,0,0,0
507,1800000.0,1985.0,4,4.0,2.0,9.7,2.0,3103.0,715.0,0,0,0,0,0,1,0,0,0,0
508,1255000.0,2000.0,2,2.0,1.0,9.7,1.0,3103.0,208.0,0,0,0,0,0,1,0,0,1,0
509,1070000.0,1998.0,3,3.0,2.0,9.7,2.0,3103.0,206.0,0,0,0,0,0,1,0,0,0,1
510,2570000.0,2009.0,5,5.0,3.0,9.7,2.0,3103.0,715.0,0,0,0,0,0,1,0,0,0,0
511,2400000.0,1985.0,4,4.0,2.0,9.7,2.0,3103.0,744.0,0,0,0,0,0,1,0,0,0,0
514,806000.0,1977.0,2,2.0,1.0,9.7,1.0,3103.0,122.0,0,0,0,0,0,1,0,0,0,1
515,4000000.0,1935.0,6,6.0,4.0,9.7,7.0,3103.0,2051.0,0,0,0,0,0,1,0,0,0,0
517,2250000.0,2006.0,5,5.0,3.0,9.7,2.0,3103.0,600.0,0,0,0,0,0,1,0,0,0,0
519,1140000.0,1976.0,3,3.0,2.0,9.7,2.0,3103.0,175.0,0,0,0,0,0,1,0,0,0,0
521,2800000.0,2001.0,5,5.0,3.0,9.7,2.0,3103.0,678.0,0,0,0,0,0,1,0,0,0,0
524,1850000.0,1930.0,2,3.0,1.0,9.7,1.0,3103.0,1015.0,0,0,0,0,0,1,0,0,0,0
525,805000.0,1975.0,2,3.0,1.0,9.7,1.0,3103.0,209.0,0,0,0,0,0,1,0,0,0,1
526,700000.0,1970.0,3,3.0,1.0,9.7,1.0,3103.0,188.0,0,0,0,0,0,1,0,0,0,0
528,500000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,0
529,2125000.0,1985.0,3,3.0,2.0,9.7,2.0,3103.0,699.0,0,0,0,0,0,1,0,0,0,0
530,1800000.0,1948.0,4,3.0,2.0,9.7,2.0,3103.0,577.0,0,0,0,0,0,1,0,0,0,0
531,635000.0,2014.0,2,2.0,1.0,9.7,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,1
532,526000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,1
534,905000.0,1995.0,3,3.0,1.0,9.7,2.0,3103.0,281.0,0,0,0,0,0,1,0,0,0,0
535,1750000.0,2016.0,4,4.0,3.0,9.7,2.0,3103.0,453.0,0,0,0,0,0,1,0,0,0,0
536,760000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,121.0,0,0,0,0,0,1,0,0,1,0
538,1367000.0,2003.0,3,3.0,2.0,9.7,2.0,3103.0,219.0,0,0,0,0,0,1,0,0,1,0
540,2550000.0,1930.0,5,5.0,3.0,9.7,2.0,3103.0,642.0,0,0,0,0,0,1,0,0,0,0
541,1400000.0,2009.0,4,4.0,3.0,9.7,2.0,3103.0,241.0,0,0,0,0,0,1,0,0,1,0
542,3270000.0,1927.0,4,4.0,2.0,9.7,4.0,3103.0,935.0,0,0,0,0,0,1,0,0,0,0
543,625000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,115.0,0,0,0,0,0,1,0,0,0,1
546,2730000.0,1997.0,4,4.0,3.0,9.7,2.0,3103.0,674.0,0,0,0,0,0,1,0,0,0,0
548,460000.0,1950.0,2,2.0,1.0,9.7,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,1
550,1053000.0,1985.0,2,2.0,1.0,9.7,2.0,3103.0,231.0,0,0,0,0,0,1,0,0,0,1
551,1800000.0,1980.0,3,3.0,2.0,9.7,2.0,3103.0,380.0,0,0,0,0,0,1,0,0,0,0
552,1472000.0,1995.0,3,3.0,2.0,9.7,2.0,3103.0,306.0,0,0,0,0,0,1,0,0,1,0
555,754000.0,1990.0,2,2.0,1.0,9.7,1.0,3103.0,87.0,0,0,0,0,0,1,0,0,0,1
558,2188000.0,1981.0,4,4.0,2.0,9.7,2.0,3103.0,752.0,0,0,0,0,0,1,0,0,0,0
559,755000.0,1980.0,2,2.0,1.0,9.7,1.0,3103.0,213.0,0,0,0,0,0,1,0,0,0,1
561,3290000.0,1910.0,4,4.0,3.0,9.7,2.0,3103.0,1007.0,0,0,0,0,0,1,0,0,0,0
564,2410000.0,1940.0,4,4.0,2.0,9.7,1.0,3103.0,685.0,0,0,0,0,0,1,0,0,0,0
565,650000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,0.0,0,0,0,0,0,1,0,0,0,1
569,2000000.0,1930.0,4,3.0,1.0,9.7,2.0,3103.0,739.0,0,0,0,0,0,1,0,0,0,0
570,1900000.0,1940.0,4,4.0,2.0,9.7,1.0,3103.0,665.0,0,0,0,0,0,1,0,0,0,0
571,3401000.0,1930.0,3,3.0,2.0,9.7,1.0,3103.0,706.0,0,0,0,0,0,1,0,0,0,0
572,1750000.0,1943.0,3,3.0,2.0,9.7,3.0,3103.0,613.0,0,0,0,0,0,1,0,0,0,0
574,1100000.0,1940.0,3,3.0,2.0,9.7,1.0,3103.0,259.0,0,0,0,0,0,1,0,0,1,0
575,3020000.0,2009.0,5,5.0,3.0,9.7,2.0,3103.0,715.0,0,0,0,0,0,1,0,0,0,0
577,2450000.0,1960.0,5,4.0,2.0,9.7,2.0,3103.0,981.0,0,0,0,0,0,1,0,0,0,0
579,730000.0,1960.0,2,2.0,1.0,9.7,1.0,3103.0,130.0,0,0,0,0,0,1,0,0,0,1
581,1500000.0,2011.0,3,3.0,2.0,9.7,2.0,3103.0,404.0,0,0,0,0,0,1,0,0,0,0
582,1850000.0,1950.0,3,3.0,1.0,9.7,1.0,3103.0,607.0,0,0,0,0,0,1,0,0,0,0
583,1700000.0,1935.0,4,3.0,1.0,9.7,1.0,3103.0,672.0,0,0,0,0,0,1,0,0,0,0
585,1315000.0,2000.0,3,3.0,2.0,9.2,2.0,3104.0,260.0,0,0,0,0,0,1,0,0,1,0
586,1500000.0,1950.0,3,3.0,2.0,9.2,1.0,3104.0,778.0,0,0,0,0,0,1,0,0,0,0
587,3230000.0,1960.0,4,4.0,4.0,9.2,3.0,3104.0,1135.0,0,0,0,0,0,1,0,0,0,0
590,1905000.0,1955.0,4,4.0,2.0,9.2,2.0,3104.0,647.0,0,0,0,0,0,1,0,0,0,0
591,3300000.0,2015.0,5,5.0,4.0,9.2,2.0,3104.0,760.0,0,0,0,0,0,1,0,0,0,0
592,1900000.0,1955.0,4,4.0,2.0,9.2,2.0,3104.0,642.0,0,0,0,0,0,1,0,0,0,0
593,2251000.0,1950.0,3,3.0,1.0,9.2,2.0,3104.0,888.0,0,0,0,0,0,1,0,0,0,0
594,2205000.0,1950.0,4,4.0,2.0,9.2,2.0,3104.0,750.0,0,0,0,0,0,1,0,0,0,0
595,1265000.0,2011.0,3,3.0,2.0,9.2,1.0,3104.0,347.0,0,0,0,0,0,1,0,0,0,0
597,1750000.0,1960.0,4,4.0,2.0,9.2,2.0,3104.0,673.0,0,0,0,0,0,1,0,0,0,0
598,1450000.0,1950.0,3,3.0,1.0,9.2,2.0,3104.0,665.0,0,0,0,0,0,1,0,0,0,0
599,2614000.0,1955.0,4,4.0,2.0,9.2,2.0,3104.0,772.0,0,0,0,0,0,1,0,0,0,0
600,1825000.0,1958.0,4,4.0,2.0,9.2,3.0,3104.0,736.0,0,0,0,0,0,1,0,0,0,0
603,3250000.0,2013.0,5,3.0,4.0,9.2,2.0,3104.0,886.0,0,0,0,0,0,1,0,0,0,0
605,1150000.0,2003.0,3,3.0,2.0,9.2,1.0,3104.0,207.0,0,0,0,0,0,1,0,0,1,0
606,1575000.0,1953.0,3,3.0,2.0,9.2,2.0,3104.0,645.0,0,0,0,0,0,1,0,0,0,0
608,1572000.0,1965.0,4,4.0,2.0,9.2,2.0,3104.0,662.0,0,0,0,0,0,1,0,0,0,0
611,1750000.0,2013.0,5,5.0,3.0,9.2,2.0,3104.0,705.0,0,0,0,0,0,1,0,0,0,0
612,1850000.0,1990.0,4,4.0,2.0,9.2,2.0,3104.0,619.0,0,0,0,0,0,1,0,0,0,0
615,2130000.0,1970.0,4,4.0,3.0,9.2,2.0,3104.0,1274.0,0,0,0,0,0,1,0,0,0,0
617,3690000.0,1967.0,5,4.0,4.0,9.2,2.0,3104.0,624.0,0,0,0,0,0,1,0,0,0,0
618,1740000.0,1993.0,4,4.0,2.0,9.2,2.0,3104.0,610.0,0,0,0,0,0,1,0,0,0,0
619,2575000.0,2006.0,4,4.0,3.0,9.2,2.0,3104.0,657.0,0,0,0,0,0,1,0,0,0,0
620,1388800.0,1970.0,4,3.0,2.0,9.2,1.0,3104.0,517.0,0,0,0,0,0,1,0,0,0,0
621,1702000.0,1939.0,4,4.0,2.0,9.2,2.0,3104.0,715.0,0,0,0,0,0,1,0,0,0,0
622,1800000.0,1960.0,4,4.0,2.0,9.2,4.0,3104.0,587.0,0,0,0,0,0,1,0,0,0,0
623,2910000.0,1992.0,4,4.0,3.0,9.2,2.0,3104.0,1070.0,0,0,0,0,0,1,0,0,0,0
627,1500000.0,1950.0,5,3.0,1.0,9.2,1.0,3104.0,800.0,0,0,0,0,0,1,0,0,0,0
628,2200000.0,1955.0,5,5.0,3.0,9.2,2.0,3104.0,900.0,0,0,0,0,0,1,0,0,0,0
632,1700000.0,1960.0,3,3.0,2.0,9.2,3.0,3104.0,763.0,0,0,0,0,0,1,0,0,0,0
633,1750000.0,1948.0,3,2.0,1.0,9.2,2.0,3104.0,854.0,0,0,0,0,0,1,0,0,0,0
635,1230000.0,2012.0,3,3.0,3.0,9.2,1.0,3104.0,310.0,0,0,0,0,0,1,0,0,0,0
636,2600000.0,2008.0,7,5.0,3.0,9.2,3.0,3104.0,637.0,0,0,0,0,0,1,0,0,0,0
637,1950000.0,1970.0,4,3.0,3.0,9.2,2.0,3104.0,665.0,0,0,0,0,0,1,0,0,0,0
638,1750000.0,1955.0,5,5.0,2.0,9.2,2.0,3104.0,710.0,0,0,0,0,0,1,0,0,0,0
639,2000000.0,1950.0,5,5.0,2.0,9.2,2.0,3104.0,1002.0,0,0,0,0,0,1,0,0,0,0
640,1480000.0,1950.0,3,3.0,1.0,9.2,4.0,3104.0,605.0,0,0,0,0,0,1,0,0,0,0
642,1818000.0,1930.0,3,3.0,1.0,9.2,1.0,3104.0,722.0,0,0,0,0,0,1,0,0,0,0
644,2525000.0,1960.0,4,4.0,2.0,9.2,2.0,3104.0,1235.0,0,0,0,0,0,1,0,0,0,0
645,3360000.0,2003.0,4,4.0,3.0,9.2,1.0,3104.0,904.0,0,0,0,0,0,1,0,0,0,0
646,1620000.0,1960.0,4,4.0,2.0,9.2,1.0,3104.0,654.0,0,0,0,0,0,1,0,0,0,0
647,1903000.0,1950.0,3,3.0,1.0,9.2,2.0,3104.0,713.0,0,0,0,0,0,1,0,0,0,0
649,1720000.0,1950.0,4,4.0,3.0,9.2,2.0,3104.0,869.0,0,0,0,0,0,1,0,0,0,0
652,1675000.0,1974.0,4,4.0,2.0,9.2,2.0,3104.0,667.0,0,0,0,0,0,1,0,0,0,0
653,1680000.0,2014.0,4,4.0,3.0,9.2,1.0,3104.0,362.0,0,0,0,0,0,1,0,0,1,0
656,4000000.0,2013.0,5,5.0,5.0,9.2,4.0,3104.0,1364.0,0,0,0,0,0,1,0,0,0,0
658,2205000.0,1950.0,4,4.0,2.0,9.2,2.0,3104.0,1010.0,0,0,0,0,0,1,0,0,0,0
660,2100000.0,1940.0,3,3.0,2.0,9.2,3.0,3104.0,949.0,0,0,0,0,0,1,0,0,0,0
662,685000.0,1975.0,2,2.0,1.0,9.2,1.0,3104.0,177.0,0,0,0,0,0,1,0,0,0,0
664,1335000.0,2009.0,3,3.0,2.0,9.2,2.0,3104.0,368.0,0,0,0,0,0,1,0,0,0,0
667,1900000.0,1960.0,4,4.0,2.0,9.2,4.0,3104.0,587.0,0,0,0,0,0,1,0,0,0,0
669,735000.0,1970.0,2,2.0,1.0,9.2,1.0,3104.0,1075.0,0,0,0,0,0,1,0,0,0,1
670,1040000.0,1995.0,2,2.0,1.0,9.2,1.0,3104.0,250.0,0,0,0,0,0,1,0,0,0,1
672,1250000.0,1950.0,4,4.0,2.0,9.2,2.0,3104.0,644.0,0,0,0,0,0,1,0,0,0,0
673,1900000.0,1974.0,6,6.0,3.0,9.2,2.0,3104.0,808.0,0,0,0,0,0,1,0,0,0,0
674,1875000.0,1961.0,5,5.0,3.0,9.2,2.0,3104.0,842.0,0,0,0,0,0,1,0,0,0,0
675,1530000.0,1960.0,4,4.0,2.0,9.2,2.0,3104.0,701.0,0,0,0,0,0,1,0,0,0,0
676,1700000.0,1960.0,4,3.0,2.0,9.2,5.0,3104.0,754.0,0,0,0,0,0,1,0,0,0,0
677,1238000.0,2010.0,3,3.0,2.0,9.2,2.0,3104.0,186.0,0,0,0,0,0,1,0,0,1,0
678,1320000.0,1960.0,3,3.0,1.0,9.2,0.0,3104.0,635.0,0,0,0,0,0,1,0,0,0,0
679,560000.0,1950.0,2,2.0,1.0,9.2,1.0,3104.0,0.0,0,0,0,0,0,1,0,0,0,1
680,1651000.0,1960.0,3,3.0,1.0,9.2,2.0,3104.0,657.0,0,0,0,0,0,1,0,0,0,0
681,1920000.0,1955.0,5,5.0,3.0,9.2,2.0,3104.0,900.0,0,0,0,0,0,1,0,0,0,0
682,1560000.0,1980.0,5,5.0,2.0,9.2,3.0,3104.0,845.0,0,0,0,0,0,1,0,0,0,0
684,1038000.0,2003.0,3,3.0,2.0,9.2,1.0,3104.0,207.0,0,0,0,0,0,1,0,0,0,0
685,1660000.0,1950.0,5,4.0,3.0,9.2,2.0,3104.0,737.0,0,0,0,0,0,1,0,0,0,0
686,1260000.0,1997.0,3,3.0,2.0,9.2,2.0,3104.0,458.0,0,0,0,0,0,1,0,0,0,0
690,2150000.0,1960.0,4,4.0,2.0,9.2,2.0,3104.0,730.0,0,0,0,0,0,1,0,0,0,0
691,1770000.0,1955.0,3,3.0,2.0,9.2,1.0,3104.0,720.0,0,0,0,0,0,1,0,0,0,0
692,691500.0,1968.0,2,3.0,1.0,9.2,1.0,3104.0,0.0,0,0,0,0,0,1,0,0,0,1
693,1836000.0,1957.0,5,4.0,2.0,9.2,2.0,3104.0,939.0,0,0,0,0,0,1,0,0,0,0
694,636000.0,1974.0,2,2.0,1.0,13.0,2.0,3204.0,202.0,0,0,0,0,0,1,0,0,0,1
696,875000.0,1950.0,3,3.0,1.0,13.0,2.0,3204.0,348.0,0,0,0,0,0,1,0,0,0,1
697,895000.0,1997.0,3,3.0,2.0,13.0,2.0,3204.0,362.0,0,0,0,0,0,1,0,0,1,0
700,1425000.0,1960.0,3,3.0,2.0,13.0,2.0,3204.0,613.0,0,0,0,0,0,1,0,0,0,0
701,851000.0,1970.0,2,2.0,1.0,13.0,1.0,3204.0,140.0,0,0,0,0,0,1,0,0,1,0
702,1222500.0,2000.0,3,3.0,2.0,13.0,2.0,3204.0,299.0,0,0,0,0,0,1,0,0,0,0
705,900000.0,1925.0,3,3.0,2.0,13.0,1.0,3204.0,418.0,0,0,0,0,0,1,0,0,1,0
707,1005000.0,1950.0,7,7.0,3.0,13.0,4.0,3204.0,607.0,0,0,0,0,0,1,0,0,0,0
708,1317500.0,1945.0,3,3.0,1.0,13.0,1.0,3204.0,576.0,0,0,0,0,0,1,0,0,0,0
709,360000.0,1965.0,2,2.0,1.0,13.0,1.0,3204.0,0.0,0,0,0,0,0,1,0,0,0,1
710,1435000.0,2012.0,4,3.0,3.0,13.0,2.0,3204.0,291.0,0,0,0,0,0,1,0,0,1,0
711,1110000.0,1940.0,3,3.0,1.0,13.0,2.0,3204.0,692.0,0,0,0,0,0,1,0,0,0,0
712,2435000.0,1928.0,4,3.0,2.0,13.0,2.0,3204.0,795.0,0,0,0,0,0,1,0,0,0,0
713,1500000.0,1940.0,3,3.0,2.0,13.0,1.0,3204.0,565.0,0,0,0,0,0,1,0,0,0,0
714,1300000.0,1940.0,4,4.0,2.0,13.0,2.0,3204.0,697.0,0,0,0,0,0,1,0,0,0,0
716,1125000.0,1948.0,3,3.0,1.0,13.0,2.0,3204.0,584.0,0,0,0,0,0,1,0,0,0,0
719,1328000.0,1940.0,4,3.0,2.0,13.0,2.0,3204.0,610.0,0,0,0,0,0,1,0,0,0,0
720,1340000.0,1910.0,3,3.0,2.0,13.0,1.0,3204.0,526.0,0,0,0,0,0,1,0,0,0,0
721,1155000.0,2010.0,4,4.0,3.0,13.0,2.0,3204.0,271.0,0,0,0,0,0,1,0,0,1,0
722,1275000.0,1960.0,3,3.0,1.0,13.0,4.0,3204.0,758.0,0,0,0,0,0,1,0,0,0,0
723,770000.0,1987.0,3,3.0,2.0,13.0,2.0,3204.0,0.0,0,0,0,0,0,1,0,0,0,0
